Product Link,Product Name,Selling Price,Price Before Discount,DiscountPercentage,Bundle Offer,Free Shipping,Shipping Price,Quantity Sold,Brand of Product,Overall Product Rating,Rating with Photo,Rating with comments,Amount in Wishlist,Store Name,Store Rating,No. of Products sold by store,Store Response Rate,Store Time taken to respond,Store Joined time,Store Follower Count
/art-men-and-women-shop-2019-summer-net-red-new-couple-cool-slippers-i.159397271.2793639879,art men and women shop 2019 summer net red new couple cool slippers,$14.12 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,wtpz.sip.sg,8,1008,77%,within hours,2 months ago,3
/(stock)-summer-bathroom-slippers-men-and-women-shoes-home-use-indoor-non-slip-so-i.160306048.2623128596,(stock) summer bathroom slippers men and women shoes home use indoor non-slip so,$17.63 - $19.47,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,qi2j.sip.sg,1,2005,25%,within hours,2 months ago,0
/men-and-women-shoes-home-non-slip-cool-slippers-i.163494709.2579225416,men and women shoes home non-slip cool slippers,$11.47 ,$12.30 ,7% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No brand,No Ratings Yet,0,0,0,fh50.sip.sg,0,538,57%,within hours,59 days ago,0
/Couple-summer-home-sandals-and-slippers-female-summer-bath-bathroom-slippers-men-i.130787992.2765302822,Couple summer home sandals and slippers female summer bath bathroom slippers men,$4.00 - $17.00,No Discount,No Discount,No Bundles Avaliable,No Free Shipping,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,plkopsaz.sg,0,979,57%,within hours,6 months ago,22
/slippers-men-and-women-bathroom-non-slip-thick-bottom-i.163529370.2569648830,slippers men and women bathroom non-slip thick bottom,$12.85 ,$13.67 ,6% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,qtyf.sip.sg,1,516,100%,within hours,59 days ago,0
/men-and-women-new-thick-bottom-eva-non-slip-home-slippers-i.162815322.2546782022,men and women new thick bottom eva non-slip home slippers,$8.52 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,gi9e.sip.sg,0,841,100%,within hours,2 months ago,0
/bathroom-home-bath-non-slip-soft-thick-bottom-couple-men-cool-slippers-i.162584321.2572056875,bathroom home bath non-slip soft thick bottom couple men cool slippers,$7.28 - $9.85,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,dqeg.sip.sg,0,955,57%,within hours,2 months ago,0
/fun-waterproof-pu-leather-cotton-slippers-men-winter-couple-indoor-home-i.163110375.2612187307,fun waterproof pu leather cotton slippers men winter couple indoor home,$18.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,dm5r.sip.sg,0,983,88%,within days,2 months ago,0
/slippers-female-2017-new-fashion-men-and-women-couple-cool-slippers-i.163487766.2712048249,slippers female 2017 new fashion men and women couple cool slippers,$15.61 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,kzv5.sip.sg,0,1040,57%,within hours,59 days ago,0
/home-slippers-female-summer-cool-slippers-personality-men-small-fresh-i.163121924.2570521519,home slippers female summer cool slippers personality men small fresh,$14.81 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,wzih.sip.sg,2,1293,95%,within hours,2 months ago,0
/fun-pu-leather-cotton-slippers-men-winter-couple-indoor-home-thick-i.163110375.2612056052,fun pu leather cotton slippers men winter couple indoor home thick,$19.38 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,dm5r.sip.sg,0,983,88%,within days,2 months ago,0
/Birkenstock-Men-Women-Slippers-Two-Buckle-Black-Matte-Slippers-Sandals-i.170300184.2678256880,Birkenstock Men Women Slippers Two Buckle Black Matte Slippers Sandals,$51.50 ,$103.00 ,50% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,Birkenstock,No Ratings Yet,0,0,0,youje.sg,1,993,44%,within hours,32 days ago,0
/Children's-glasses-rabbit-baby-men-and-women-parents-winter-warm-indoor-wooden-floor-cotton-slippers-i.154690376.2540328097,Children's glasses rabbit baby men and women parents winter warm indoor wooden floor cotton slippers,$11.00 ,$22.00 ,50% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,1,No Brand,3,0,0,0,dreambaby.sg,11,323,96%,within hours,3 months ago,8
/pvc-indoor-bathroom-slippers-female-men-home-indoor-bath-non-slip-i.163346017.2575918142,pvc indoor bathroom slippers female men home indoor bath non-slip,$7.49 - $7.91,$7.86 - $8.32,5% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,qfat.sip.sg,1,759,94%,within hours,60 days ago,0
/winter-warm-cotton-slippers-men-and-women-home-genuine-leather-slippers-i.162307192.2641961931,winter warm cotton slippers men and women home genuine leather slippers,$13.61 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,bih7.sip.sg,0,603,61%,within hours,2 months ago,0
/home-cool-slippers-summer-straw-bamboo-rattan-men-and-women-i.162584321.2572054661,home cool slippers summer straw bamboo rattan men and women,$7.28 - $16.84,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,1,dqeg.sip.sg,0,955,57%,within hours,2 months ago,0
/korean-printing-linen-slippers-couple-men-and-women-home-sandals-i.163494709.2579222426,korean printing linen slippers couple men and women home sandals,$10.37 ,$11.06 ,6% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,fh50.sip.sg,0,538,57%,within hours,59 days ago,0
/couple-cotton-slippers-men-women-anti-skid-indoor-home-soft-bottom-warm-thick-i.163110375.2612192813,couple cotton slippers men women anti-skid indoor home soft bottom warm thick,$16.12 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,dm5r.sip.sg,0,983,88%,within days,2 months ago,0
/unisex-women-men-shoes-bathroom-anti-skid-flat-slippers-indoor-beach-slippers-i.161970549.2591560327,unisex women men shoes bathroom anti-skid flat slippers indoor beach slippers,$9.85 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,cucd.sip.sg,2,630,84%,within hours,2 months ago,0
/unisex-women-men-shoes-bathroom-anti-skid-flat-slippers-indoor-beach-slippers-i.161970549.2591584466,unisex women men shoes bathroom anti-skid flat slippers indoor beach slippers,$9.73 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,cucd.sip.sg,2,630,84%,within hours,2 months ago,0
/four-seasons-home-slippers-men-and-women-indoor-couple-bowknot-cute-non-slip-thi-i.154429133.2819250767,four seasons home slippers men and women indoor couple bowknot cute non-slip thi,$19.65 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,yvfl.sip.sg,0,865,84%,within days,3 months ago,1
/autumn-and-winter-cotton-slippers-non-slip-men-and-women-couple-i.162295460.2693649726,autumn and winter cotton slippers non-slip men and women couple,$7.50 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,ojcm.sip.sg,0,1100,100%,within hours,2 months ago,0
/slippers-couple-men-and-women-summer-korean-slippers-sandals-i.163485308.2553271751,slippers couple men and women summer korean slippers sandals,$10.48 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,tujy.sip.sg,0,873,57%,within hours,59 days ago,0
/Lazy-man-Baotou-half-slippers-women-wear-2019-summer-new-gold-round-buckle-squar-i.106755264.2563997137,Lazy man Baotou half slippers women wear 2019 summer new gold round buckle squar,$19.90 - $23.40,No Discount,No Discount,No Bundles Avaliable,No Free Shipping,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,jingran1.sg,5,2107,100%,within hours,10 months ago,7
/Slippers-female-summer-home-bathroom-thick-bottom-slip-summer-men-and-women-coup-i.130787992.2765306380,Slippers female summer home bathroom thick bottom slip summer men and women coup,$5.00 ,No Discount,No Discount,No Bundles Avaliable,No Free Shipping,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,plkopsaz.sg,0,979,57%,within hours,6 months ago,22
/Anti-Slip-Shower-Slipper-Men-Women-Bathroom-Sandal-Indoor-Hollow-Slippers-i.95757774.2289136262,Anti-Slip Shower Slipper Men Women Bathroom  Sandal Indoor Hollow Slippers,$10.00 ,$12.50 ,20% off,Any 2 enjoy 5% off,Free shipping for orders over $20,$0.00 - $1.00,6,No Brand,4,1,1,2,hudonglin0376.sg,78,76,91%,within hours,11 months ago,799
/a-liu-man-korea-ins-fun-cartoon-blue-sweet-cake-monster-summer-female-slippers-i.162569570.2579195120,a liu man korea ins fun cartoon blue sweet cake monster summer female slippers,$19.93 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,y2zt.sip.sg,0,848,57%,within hours,2 months ago,0
/men-wear-autumn-2019-new-Korean-version-of-the-net-red-thick-bottom-slippers-female-wild-students-fairy-wind-beach-shoes-i.134388755.2709552596,men wear autumn 2019 new Korean version of the net red thick bottom slippers female wild students fairy wind beach shoes,$18.00 ,No Discount,No Discount,No Bundles Avaliable,No Free Shipping,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,iossdazaw.sg,3,2768,67%,within hours,6 months ago,4
/stock!Home-summer-cool-linen-men-and-women-slippers-indoor-household-floor-anti-i.155111157.2695477922,stock!Home summer cool linen men and women slippers indoor household floor anti,$7.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No brand,No Ratings Yet,0,0,0,hndfjyzx6.sg,1,503,80%,within hours,3 months ago,0
/pu-leather-cotton-slippers-men-winter-couple-indoor-home-i.163126592.2617126642,pu leather cotton slippers men winter couple indoor home,$18.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,n6cf.sip.sg,4,541,59%,within hours,2 months ago,1
/korean-bedroom-inner-men-autumn-winter-warm-female-cotton-slippers-i.154429133.2819250761,korean bedroom inner men autumn winter warm female cotton slippers,$20.47 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,yvfl.sip.sg,0,865,84%,within days,3 months ago,1
/Plush-Slipper-Expression-Child-Men-Women-Slippers-Winter-Warm-House-Shoes-i.131113017.2535931282,Plush Slipper Expression Child Men Women Slippers Winter Warm House Shoes ,$5.04 ,$10.08 ,50% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,libertybubble.sg,180,4357,78%,within hours,6 months ago,85
/stock-men-cotton-slippers-female-indoor-pack-with-warm-cotton-shoes-i.163126592.2616722067,stock men cotton slippers female indoor pack with warm cotton shoes,$22.09 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,n6cf.sip.sg,4,541,59%,within hours,2 months ago,1
/nike-benassi-jdi-women-men-summer-new-sports-slippers-casual-slippers-343881-i.173194094.2738088569,nike benassi jdi women men summer new sports slippers casual slippers 343881,$45.27 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,1,jingyuanshangmao.sg,0,29,0%,within hours,20 days ago,1
/home-cool-slippers-men-and-women-children-cotton-and-linen-indoor-i.162584321.2572055936,home cool slippers men and women children cotton and linen indoor,$8.98 - $9.81,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,dqeg.sip.sg,0,955,57%,within hours,2 months ago,0
/pu-leather-cotton-slippers-men-winter-couple-indoor-home-i.163126592.2616624395,pu leather cotton slippers men winter couple indoor home,$19.38 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,n6cf.sip.sg,4,541,59%,within hours,2 months ago,1
/down-cotton-slippers-men-winter-couple-indoor-home-thick-i.163110375.2612166691,down cotton slippers men winter couple indoor home thick,$17.49 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,dm5r.sip.sg,0,983,88%,within days,2 months ago,0
/Summer-Bamboo-bottom-rattan-straw-slippers-men-and-women-indoor-home-with-flo-i.119589771.2234944493,Summer Bamboo bottom rattan straw slippers men and women indoor home with flo,$8.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,2,No Brand,5,0,0,1,longdayinxiang2.sg,30,2416,54%,within hours,8 months ago,13
/best-men-and-women-cool-slippers-indoor-thick-bottom-non-slip-soft-bottom-i.163126592.2616984839,best men and women cool slippers indoor thick bottom non-slip soft bottom,$26.55 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,n6cf.sip.sg,4,541,59%,within hours,2 months ago,1
/classic-winter-cotton-slippers-men-women-couple-warm-indoor-home-i.173314467.2745224244,classic winter cotton slippers men women couple warm indoor home,$11.84 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,zjsjcjzgc.sg,0,325,57%,within hours,19 days ago,0
/slippers-men-indoor-couple-home-non-slip-deodorant-bath-bathroom-i.162584321.2572056810,slippers men indoor couple home non-slip deodorant bath bathroom,$13.90 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,dqeg.sip.sg,0,955,57%,within hours,2 months ago,0
/puppy-small-fresh-pvc-mute-floor-indoor-men-and-women-couple-cool-slippers-i.173319199.2750401876,puppy small fresh pvc mute floor indoor men and women couple cool slippers,$8.67 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,tim.taiwan.sg,0,80,57%,within hours,19 days ago,0
/summer-couple-slippers-men-and-women-tide-brand-wild-fashion-word-drag-i.162563922.2576007881,summer couple slippers men and women tide brand wild fashion word drag,$14.16 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,femq.sip.sg,0,3442,57%,within hours,2 months ago,0
/(on-sale)-autumn-and-winter-cotton-slippers-men-and-women-non-slip-home-i.154429133.2819243854,(on sale) autumn and winter cotton slippers men and women non-slip home,$18.68 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,yvfl.sip.sg,0,865,84%,within days,3 months ago,1
/home-indoor-bathroom-slippers-female-summer-non-slip-men-home-plastic-i.162584321.2572055698,home indoor bathroom slippers female summer non-slip men home plastic,$7.28 - $9.30,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,dqeg.sip.sg,0,955,57%,within hours,2 months ago,0
/Women-Men-Warm-Slipper-Indoors-Anti-slip-Winter-House-Shoes-i.131113017.2535930742,Women Men Warm Slipper IndoorsAnti-slip Winter House Shoes,$3.54 ,$7.08 ,50% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,libertybubble.sg,180,4357,78%,within hours,6 months ago,85
/bathroom-slippers-men-and-women-home-indoor-non-slip-thick-i.162584321.2572054790,bathroom slippers men and women home indoor non-slip thick,$7.69 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,dqeg.sip.sg,0,955,57%,within hours,2 months ago,0
/stripe-linen-slippers-men-and-women-lovers-home-thick-non-slip-home-floor-indoor-i.163089921.2806894205,stripe linen slippers men and women lovers home thick non-slip home floor indoor,$4.98 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,uknk.sip.sg,0,940,17%,within hours,2 months ago,1
/Cardcaptor-Sakura-Winter-Half-Pack-Bedroom-Slippers-Women-Man-Shoes-i.46703854.1250584107,Cardcaptor Sakura Winter Half Pack Bedroom Slippers Women Man Shoes,$15.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,1,No Brand,No Ratings Yet,0,0,7,linocase.sg,479,580,86%,within hours,21 months ago,219
/2018-New-Winter-striped-cotton-slippers-men-and-women-home-room-thick-bottom-i.111640885.1962142827,2018 New Winter striped cotton slippers men and women home room thick bottom ,$7.00 ,No Discount,No Discount,No Bundles Avaliable,No Free Shipping,$1.00 ,3,No Brand,5,1,1,1,supermallshow.sg,370,3851,53%,within hours,9 months ago,112
/Men-Women-Cozy-Memory-Foam-Slippers-House-Shoes-Indoor-Outdoor-Anti-Skid-Shoes-i.131113017.2535695963,Men Women Cozy Memory Foam Slippers House Shoes Indoor Outdoor Anti-Skid Shoes,$12.36 ,$24.72 ,50% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,libertybubble.sg,180,4357,78%,within hours,6 months ago,85
/bathroom-slippers-women-men-home-indoor-thick-bottom-bath-i.162584321.2594147188,bathroom slippers women men home indoor thick bottom bath,$11.42 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,dqeg.sip.sg,0,955,57%,within hours,2 months ago,0
/Summer-baotou-cute-cartoon-men-and-women-lovers-plastic-slippers-home-bathroom-anti-skid-thick-bottom-hole-shoes-i.119337371.2291447194,Summer baotou cute cartoon men and women lovers plastic slippers home bathroom anti-skid thick bottom hole shoes,$11.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,1,No Brand,5,1,1,0,qingdaodajian2.sg,16,3081,98%,within hours,8 months ago,21
/nike-slippers-men-and-women-benassi-jdi-zdc-jelly-hook-casual-unisex-i.173321792.2747878617,nike slippers men and women benassi jdi zdc jelly hook casual unisex,$35.74 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,1,shopee2222.sg,0,5,57%,within hours,19 days ago,0
